"","Fraud","Fraud_times_30","Fraud_times_14","Fraud_times_7","Fraud_times_3","Fraud_times_1","Total_amount_card_7","Total_amount_card_14","Max_amount_card_30","Total_amount_card_3","Avg_amount_merch_3","Avg_amount_card_3","Max_amount_card_14","Avg_amount_card_30","Median_amount_card_3","Max_amount_card_3","Total_amount_card_30","Max_amount_card_7","Max_amount_merch_3","Total_amount_merch_7","Total_amount_merch_3"
"83984",0,0,0,0,0,0,449.92,1543.87,1390,0,691.67,0,779.95,384.415,0,0,3075.32,424.54,1052.87,4561.15,2766.68
"83985",0,0,0,0,0,0,3330.11,3710.71,1394,0,0,0,1394,451.932,0,0,4519.32,1394,0,80.05,0
"83986",0,0,0,0,0,0,0,619.34,479.75,0,0,0,479.75,166.416,0,0,1664.16,0,0,0,0
"83987",0,0,0,0,0,0,2666.1,2739.74,798.98,1080.65,373.1,360.216666666667,798.98,346.057142857143,373.1,420.55,4844.8,798.98,373.1,4988.73,373.1
"83988",0,0,0,0,0,0,454.53,1944.35,1489.82,454.53,0,151.51,1489.82,486.0875,151.51,151.51,1944.35,151.51,0,0,0
"83989",0,0,0,0,0,0,580,863.7,621.69,0,0,0,580,193.032857142857,0,0,2702.46,580,0,0,0
"83990",0,0,0,0,0,0,674.17,2723.87,1712,258,146.13,258,645.99,323.7108,258,258,8092.77,258,459.95,24962.15,584.52
"83991",0,0,0,0,0,0,0,324.89,1001.4,0,105.586666666667,0,232.85,175.762631578947,0,0,3339.49,0,246.8,1419.84,316.76
"83992",0,0,0,0,0,0,3508.92,3576.92,2346,0,0,0,1701,857.45125,0,0,6859.61,1701,0,6203.28,0
"83993",0,0,0,0,0,0,789.32,789.32,609.34,789.32,146.13,394.66,609.34,394.66,394.66,609.34,789.32,609.34,459.95,24962.15,584.52
"83994",0,0,0,0,0,0,0,0,145,0,0,0,0,145,0,0,290,0,0,0,0
"83995",0,0,0,0,0,0,0,0,985.85,0,99,0,0,582.425,0,0,1164.85,0,99,306.24,99
"83996",0,0,0,0,0,0,185.29,185.29,407.08,0,0,0,87.46,118.474,0,0,592.37,87.46,0,20.11,0
"83997",0,0,0,0,0,0,0,0,0,0,673.4,0,0,0,0,0,0,0,673.4,1030.14,673.4
"83998",0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,258,258,258
"83999",0,0,0,0,0,0,1305.7,1482.78,652.85,0,803.6725,0,652.85,317.812857142857,0,0,2224.69,652.85,1837.09,10683.49,3214.69
"84000",0,0,0,0,0,0,268.95,2819.47,2483,181.05,0,60.35,850.7,430.578571428571,55.67,118.08,12056.2,118.08,0,0,0
"84001",0,0,0,0,0,0,8393.49,12743.27,2404.27,93.56,97.02,46.78,2404.27,365.4509375,46.78,75.65,23388.86,2404.27,97.02,504.47,97.02
"84002",0,0,0,0,0,0,2492.5,3538.44,2078,439,439,439,1304,755.500555555556,439,439,13599.01,1304,439,1458,439
"84003",0,0,0,0,0,0,282.6,282.6,840,0,0,0,282.6,474.555,0,0,1898.22,282.6,0,584,0
"84004",0,0,0,0,0,0,3391.58,6687.88,2500,0,0,0,2400,1142.93947368421,0,0,21715.85,2350,0,3734.83,0
"84005",0,0,0,0,0,0,2095.57,2862.37,2110.6,1028.9,0,1028.9,1028.9,290.91,1028.9,1028.9,8436.39,1028.9,0,0,0
"84006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84007",0,0,0,0,0,0,2095.57,2862.37,2110.6,1028.9,0,1028.9,1028.9,290.91,1028.9,1028.9,8436.39,1028.9,0,0,0
"84008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84009",0,0,0,0,0,0,0,0,225,0,2290,0,0,177.5,0,0,355,0,2290,3848.5,2290
"84010",0,0,0,0,0,0,2114.43,2118.83,2170.89,2114.43,0,2114.43,2114.43,496.880769230769,2114.43,2114.43,6459.45,2114.43,0,0,0
"84011",0,0,0,0,0,0,118.02,490.02,511.99,0,24,0,295,233.57,0,0,1634.99,118.02,24,1400.02,24
"84012",0,0,0,0,0,0,283.43,3029.99,4133.96,283.43,876.315,141.715,1669.97,617.873571428571,141.715,244.07,8650.23,244.07,1400.89,4409.32,1752.63
"84013",0,0,0,0,0,0,7776.35,11798.23,2400,1675,182,1675,2400,694.062173913044,1675,1675,15963.43,1811.35,182,182,182
"84014",0,0,0,0,0,0,137.04,137.04,131.84,0,44.12,0,131.84,68.52,0,0,137.04,131.84,44.12,44.12,44.12
"84015",0,0,0,0,0,0,0,0,148.68,0,0,0,0,105.565,0,0,211.13,0,0,0,0
"84016",0,0,0,0,0,0,194,336.55,315.25,0,290.75,0,194,150.216666666667,0,0,901.3,194,457,2665.16,581.5
"84017",0,0,0,0,0,0,65,98.4,1495,0,0,0,65,531.133333333333,0,0,1593.4,65,0,0,0
"84018",0,0,0,0,0,0,0,128.65,216,0,105.586666666667,0,98.57,93.21,0,0,466.05,0,246.8,1419.84,316.76
"84019",0,0,0,0,0,0,0,0,0,0,803.6725,0,0,0,0,0,0,0,1837.09,10683.49,3214.69
"84020",0,0,0,0,0,0,90,120.5,315,0,0,0,90,171.066,0,0,855.33,90,0,284.36,0
"84021",0,0,0,0,0,0,454.53,1944.35,1489.82,454.53,0,151.51,1489.82,486.0875,151.51,151.51,1944.35,151.51,0,0,0
"84022",0,0,0,0,0,0,118.02,490.02,511.99,0,0,0,295,233.57,0,0,1634.99,118.02,0,0,0
"84023",0,0,0,0,0,0,867.46,1268.32,463.86,0,0,0,463.86,216.902857142857,0,0,1518.32,463.86,0,0,0
"84024",0,0,0,0,0,0,2732.66,2732.66,2001.14,0,0,0,2001.14,1217.96,0,0,6089.8,2001.14,0,5712.95,0
"84025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84026",0,0,0,0,0,0,2666.1,2739.74,798.98,1080.65,691.67,360.216666666667,798.98,346.057142857143,373.1,420.55,4844.8,798.98,1052.87,4561.15,2766.68
"84027",0,0,0,0,0,0,0,0,30.8,0,0,0,0,30.8,0,0,30.8,0,0,0,0
"84028",0,0,0,0,0,0,0,0,30.8,0,0,0,0,30.8,0,0,30.8,0,0,0,0
"84029",0,0,0,0,0,0,36.9,49.9,2078,0,0,0,36.9,1117.12857142857,0,0,7819.9,36.9,0,0,0
"84030",0,0,0,0,0,0,0,1921.86,2417,0,0,0,1495,374.947727272727,0,0,8248.85,0,0,2150.5,0
"84031",0,0,0,0,0,0,790,1001.8,790,0,2290,0,790,201.318,0,0,1006.59,790,2290,3848.5,2290
"84032",0,0,0,0,0,0,154.5,295.48,103.5,0,0,0,103.5,42.2114285714286,0,0,295.48,75.5,0,0,0
"84033",0,0,0,0,0,0,186.74,750.58,841.97,0,0,0,449.95,398.1375,0,0,1592.55,186.74,0,0,0
"84034",0,0,0,0,0,0,481.51,557.91,454.31,481.51,27.2,240.755,454.31,156.418,240.755,454.31,782.09,454.31,27.2,689.2,27.2
"84035",0,0,0,0,0,0,1650.16,2569.18,2115.34,97.75,146.13,97.75,1020.46,392.521621621622,97.75,97.75,14523.3,1020.46,459.95,24962.15,584.52
"84036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84037",0,0,0,0,0,0,50.5,193.28,74.8,0,0,0,74.8,48.32,0,0,193.28,50.5,0,0,0
"84038",0,0,0,0,0,0,130.2,130.2,2465,0,0,0,119.6,809.7525,0,0,9717.03,119.6,0,0,0
"84039",0,0,0,0,0,0,1492.5,2892.18,2499,14.94,18,14.94,1150,449.552631578947,14.94,14.94,8541.5,559.65,18,47.75,18
"84040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84041",0,0,0,0,0,0,56.63,56.63,271.99,33.84,0,33.84,33.84,115.905,33.84,33.84,463.62,33.84,0,0,0
"84042",0,0,0,0,0,0,0,0,30.8,0,0,0,0,30.8,0,0,30.8,0,0,0,0
"84043",0,0,0,0,0,0,2290,2945,2290,2290,105.586666666667,2290,2290,656.214,2290,2290,3281.07,2290,246.8,1419.84,316.76
"84044",0,0,0,0,0,0,3046.94,3046.94,2385.21,728.36,0,728.36,1507.83,561.378888888889,728.36,728.36,10104.82,1507.83,0,0,0
"84045",0,0,0,0,0,0,2199.17,2780.81,484.6,0,0,0,484.6,254.908461538462,0,0,3313.81,484.6,0,1258.75,0
"84046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84047",0,0,0,0,0,0,2735.69,2735.69,1595,0,0,0,1595,376.133076923077,0,0,4889.73,1595,0,2813.46,0
"84048",0,0,0,0,0,0,1185,1835.26,1195,0,0,0,474.9,443.31,0,0,4876.41,395,0,0,0
"84049",0,0,0,0,0,0,1050.2,1050.2,1495,321.58,0,321.58,440,508.15,321.58,321.58,4065.2,440,0,0,0
"84050",0,0,0,0,0,0,0,59,600.03,0,0,0,59,329.515,0,0,659.03,0,0,0,0
"84051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.47,0
"84052",0,0,0,0,0,0,163.82,1457.49,411.52,0,99,0,411.52,108.2175,0,0,1731.48,48.38,99,306.24,99
"84053",0,0,0,0,0,0,438.39,729.39,291,160.95,0,80.475,291,153.756,80.475,94.97,768.78,277.44,0,0,0
"84054",0,0,0,0,0,0,3330.11,3710.71,1394,0,0,0,1394,451.932,0,0,4519.32,1394,0,0,0
"84055",0,0,0,0,0,0,1639,1639,1655.35,947,0,473.5,692,961.584,473.5,647,4807.92,692,0,0,0
"84056",0,0,0,0,0,0,8393.49,12743.27,2404.27,93.56,0,46.78,2404.27,365.4509375,46.78,75.65,23388.86,2404.27,0,0,0
"84057",0,0,0,0,0,0,869.75,1092.33,1214.5,710,0,236.666666666667,405,251.301428571429,250,405,3518.22,405,0,888.44,0
"84058",0,0,0,0,0,0,924.85,1030.46,464.9,459.95,0,459.95,464.9,343.486666666667,459.95,459.95,1030.46,464.9,0,0,0
"84059",0,0,0,0,0,0,1050.2,1050.2,1495,321.58,99,321.58,440,508.15,321.58,321.58,4065.2,440,99,306.24,99
"84060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.75,0
"84061",0,0,0,0,0,0,1119.66,2321.5,1938.37,0,0,0,999.98,963.311666666667,0,0,5779.87,999.98,0,0,0
"84062",0,0,0,0,0,0,0,447.92,681,0,0,0,447.92,564.46,0,0,1128.92,0,0,0,0
"84063",0,0,0,0,0,0,5708.76,12264.21,2274,1752.63,0,876.315,2274,967.611428571429,876.315,1400.89,13546.56,2274,0,0,0
"84064",0,0,0,0,0,0,0,194.66,194.66,0,243.62,0,194.66,194.66,0,0,194.66,0,243.62,243.62,243.62
"84065",0,0,0,0,0,0,0,298,298,0,0,0,298,269,0,0,538,0,0,0,0
"84066",0,0,0,0,0,0,360,360,360,0,0,0,360,237.225,0,0,474.45,360,0,0,0
"84067",0,0,0,0,0,0,0,0,0,0,146.13,0,0,0,0,0,0,0,459.95,24962.15,584.52
"84068",0,0,0,0,0,0,170.68,243.63,1300,7.95,0,7.95,112.78,308.726,7.95,7.95,1543.63,112.78,0,0,0
"84069",0,0,0,0,0,0,0,619.34,479.75,0,0,0,479.75,166.416,0,0,1664.16,0,0,0,0
"84070",0,0,0,0,0,0,267.43,2252.09,1032.84,267.43,105.586666666667,133.715,1032.84,242.666875,133.715,213.12,3882.67,213.12,246.8,1419.84,316.76
"84071",0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0
"84072",0,0,0,0,0,0,544.33,544.33,497,0,18,0,497,230.834285714286,0,0,1615.84,497,18,47.75,18
"84073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.04,0
"84074",0,0,0,0,0,0,311.74,697.38,304.77,36.04,0,36.04,304.77,126.085,36.04,36.04,756.51,259.7,0,0,0
"84075",0,0,0,0,0,0,194,336.55,315.25,0,0,0,194,150.216666666667,0,0,901.3,194,0,4124.6,0
"84076",0,0,0,0,0,0,6135.71,9180.44,2325,479.6,170,239.8,2325,445.504285714286,239.8,374.85,12474.12,2325,170,170,170
"84077",0,0,0,0,0,0,0,457.69,457.69,0,0,0,457.69,270.553333333333,0,0,811.66,0,0,0,0
"84078",0,0,0,0,0,0,0,0,229.85,0,0,0,0,71.9125,0,0,287.65,0,0,0,0
"84079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84080",0,0,0,0,0,0,274.02,524.02,250,0,0,0,250,153.351666666667,0,0,920.11,146.09,0,1179.4,0
"84081",0,0,0,0,0,0,1102.3,1177.3,1839.11,0,105.586666666667,0,527.86,669.772857142857,0,0,4688.41,527.86,246.8,1419.84,316.76
"84082",0,0,0,0,0,0,7776.35,11798.23,2400,1675,584,1675,2400,694.062173913044,1675,1675,15963.43,1811.35,584,22566.49,584
"84083",0,0,0,0,0,0,300.27,1143.12,777,75.87,0,75.87,313.37,142.305454545455,75.87,75.87,3130.72,132.12,0,0,0
"84084",0,0,0,0,0,0,1050.2,1050.2,1495,321.58,0,321.58,440,508.15,321.58,321.58,4065.2,440,0,1495,0
"84085",0,0,0,0,0,0,556.04,556.04,387.04,387.04,0,387.04,387.04,278.02,387.04,387.04,556.04,387.04,0,580,0
"84086",0,0,0,0,0,0,275.76,1867.33,1099.05,0,0,0,1099.05,144.348461538462,0,0,1876.53,112.14,0,0,0
"84087",0,0,0,0,0,0,0,0,1272.5,0,0,0,0,851,0,0,3404,0,0,0,0
"84088",0,0,0,0,0,0,789.32,789.32,609.34,789.32,146.13,394.66,609.34,394.66,394.66,609.34,789.32,609.34,459.95,24962.15,584.52
"84089",0,0,0,0,0,0,10345.62,15177.75,2500,413.24,24,413.24,2500,507.28488372093,413.24,413.24,21813.25,2500,24,1400.02,24
"84090",0,0,0,0,0,0,427.62,1058.22,2113,0,803.6725,0,375,549.084545454545,0,0,6039.93,274.19,1837.09,10683.49,3214.69
"84091",0,0,0,0,0,0,1496.71,4979.89,1493.81,1169.5,876.315,584.75,1017.5,364.985217391304,584.75,1017.5,8394.66,1017.5,1400.89,4409.32,1752.63
"84092",0,0,0,0,0,0,1500,2450,1050,0,0,0,1050,657.47625,0,0,5259.81,1050,0,0,0
"84093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.5,0
"84094",0,0,0,0,0,0,58.74,58.74,1623.46,34.25,0,34.25,34.25,330.036666666667,34.25,34.25,1980.22,34.25,0,0,0
"84095",0,0,0,0,0,0,0,0,149.9,0,0,0,0,149.9,0,0,149.9,0,0,0,0
"84096",0,0,0,0,0,0,3335.42,3663.42,1217.38,517.6,0,517.6,1217.38,427.226153846154,517.6,517.6,5553.94,1217.38,0,145.08,0
"84097",0,1,0,0,0,0,0,246.93,1295.99,0,0,0,144.98,385.73,0,0,1542.92,0,0,0,0
"84098",0,0,0,0,0,0,4836.46,7734.03,2002.95,33.84,0,33.84,2002.95,408.830333333333,33.84,33.84,12264.91,2002.95,0,0,0
"84099",0,0,0,0,0,0,2810,2810,1905,0,0,0,1905,1405,0,0,2810,1905,0,0,0
"84100",0,0,0,0,0,0,3046.94,3046.94,2385.21,728.36,0,728.36,1507.83,561.378888888889,728.36,728.36,10104.82,1507.83,0,0,0
"84101",0,0,0,0,0,0,163.82,1457.49,411.52,0,99,0,411.52,108.2175,0,0,1731.48,48.38,99,306.24,99
"84102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84103",0,0,0,0,0,0,602.27,602.27,852,0,0,0,602.27,727.135,0,0,1454.27,602.27,0,0,0
"84104",0,0,0,0,0,0,283.43,3029.99,4133.96,283.43,0,141.715,1669.97,617.873571428571,141.715,244.07,8650.23,244.07,0,0,0
"84105",0,0,0,0,0,0,2813.77,2813.77,1611,241.95,243.62,120.975,1611,244.92,120.975,205,3183.96,1611,243.62,243.62,243.62
"84106",0,0,0,0,0,0,0,1259.5,960,0,0,0,960,319.8725,0,0,1279.49,0,0,0,0
"84107",0,0,0,0,0,0,0,0,100,0,0,0,0,74.5333333333333,0,0,223.6,0,0,6138.76,0
"84108",0,0,0,0,0,0,0,0,0,0,146.13,0,0,0,0,0,0,0,459.95,24962.15,584.52
"84109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84110",0,0,0,0,0,0,283.43,3029.99,4133.96,283.43,0,141.715,1669.97,617.873571428571,141.715,244.07,8650.23,244.07,0,0,0
"84111",0,0,0,0,0,0,0,22.4,95.9,0,27.2,0,22.4,50.5,0,0,151.5,0,27.2,689.2,27.2
"84112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84113",0,0,0,0,0,0,350,850.03,1576.74,0,0,0,350,311.25875,0,0,2490.07,350,0,248.86,0
"84114",0,0,0,0,0,0,182,217.31,1595,0,0,0,132,362.462,0,0,1812.31,132,0,0,0
"84115",0,0,0,0,0,0,5708.76,12264.21,2274,1752.63,0,876.315,2274,967.611428571428,876.315,1400.89,13546.56,2274,0,0,0
"84116",0,0,0,0,0,0,0,219.98,219.98,0,0,0,219.98,219.98,0,0,219.98,0,0,0,0
"84117",0,0,0,0,0,0,128.24,905.74,983.63,0,0,0,777.5,629.79,0,0,1889.37,128.24,0,0,0
"84118",0,0,0,0,0,0,569.67,921.85,1356.79,0,0,0,385,254.571818181818,0,0,2800.29,385,0,795.8,0
"84119",0,0,0,0,0,0,37.12,168.35,75,0,44.91,0,75,55.0875,0,0,220.35,37.12,44.91,44.91,44.91
"84120",0,0,0,0,0,0,402.91,1314.89,822,0,0,0,822,257.315,0,0,1543.89,240,0,0,0
"84121",0,0,0,0,0,0,3332.77,3829.07,4518,2325.3,0,2325.3,2325.3,577.71,2325.3,2325.3,9243.36,2325.3,0,0,0
"84122",0,0,0,0,0,0,1500,2027.45,600,0,0,0,600,266.15125,0,0,2129.21,600,0,0,0
"84123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84124",0,1,0,0,0,0,1415.07,3789.21,1299.99,0,146.13,0,1234.14,572.631333333333,0,0,8589.47,550,459.95,24962.15,584.52
"84125",0,0,0,0,0,0,1492.5,2892.18,2499,14.94,0,14.94,1150,449.552631578947,14.94,14.94,8541.5,559.65,0,0,0
"84126",0,0,0,0,0,0,13388.92,21321.92,2462.7,3491.43,29.25,1163.81,2450,1111.10366666667,1553,1678,33333.11,2430,29.25,10303.75,29.25
"84127",0,0,0,0,0,0,21.5,342.22,134.97,0,0,0,134.97,64.87,0,0,389.22,21.5,0,0,0
"84128",0,0,0,0,0,0,7776.35,11798.23,2400,1675,0,1675,2400,694.062173913044,1675,1675,15963.43,1811.35,0,201,0
"84129",0,0,0,0,0,0,40.25,50.17,34.1,0,3.93,0,34.1,16.7233333333333,0,0,50.17,34.1,6.4,379.84,7.86
"84130",0,0,0,0,0,0,40.25,50.17,34.1,0,0,0,34.1,16.7233333333333,0,0,50.17,34.1,0,0,0
"84131",0,0,0,0,0,0,2417.35,2869.75,2417.35,0,0,0,2417.35,453.49875,0,0,3627.99,2417.35,0,3900.51,0
"84132",0,0,0,0,0,0,90,129.5,1935.56,15,0,15,75,419.176666666667,15,15,2515.06,75,0,0,0
"84133",0,0,0,0,0,0,1029.02,5550.08,2208.32,0,0,0,2208.32,506.9425,0,0,6083.31,1016.8,0,6138.76,0
"84134",0,0,0,0,0,0,0,3048.01,1982.35,0,0,0,1193.77,1257.59,0,0,5030.36,0,0,0,0
"84135",0,0,0,0,0,0,704.78,4536.65,2147.27,76.95,289.665,76.95,2147.27,677.016,76.95,76.95,6770.16,627.83,453.6,3863.6,579.33
"84136",0,0,0,0,0,0,0,0,0,0,146.13,0,0,0,0,0,0,0,459.95,24962.15,584.52
"84137",0,0,0,0,0,0,19.82,590.58,375,19.82,0,9.91,375,113.43,9.91,9.91,680.58,9.91,0,0,0
"84138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84140",0,0,0,0,0,0,199,722.92,523.92,199,64.49,199,523.92,361.46,199,199,722.92,199,64.49,1687.86,64.49
"84141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84142",0,0,0,0,0,0,163.82,1457.49,411.52,0,99,0,411.52,108.2175,0,0,1731.48,48.38,99,306.24,99
"84143",0,0,0,0,0,0,1679.46,1971.96,827,318.41,289.665,159.205,745,293.458461538462,159.205,283.5,3814.96,745,453.6,3863.6,579.33
"84144",0,0,0,0,0,0,278.95,278.95,140,138.95,0,138.95,140,133.983333333333,138.95,138.95,401.95,140,0,0,0
"84145",0,0,0,0,0,0,16.5,16.5,27.1,0,0,0,16.5,21.8,0,0,43.6,16.5,0,0,0
"84146",0,0,0,0,0,0,163.82,1457.49,411.52,0,99,0,411.52,108.2175,0,0,1731.48,48.38,99,306.24,99
"84147",0,0,0,0,0,0,454.53,1944.35,1489.82,454.53,0,151.51,1489.82,486.0875,151.51,151.51,1944.35,151.51,0,0,0
"84148",0,0,0,0,0,0,3339.22,4106.35,2407.22,560,0,560,2407.22,597.297857142857,560,560,8362.17,2407.22,0,0,0
"84149",0,0,0,0,0,0,256.96,618.3,238.97,0,0,0,238.97,68.7,0,0,618.3,120.66,0,1807.84,0
"84150",0,0,0,0,0,0,0,146.93,126.84,0,0,0,126.84,76.2933333333333,0,0,228.88,0,0,0,0
"84151",0,0,0,0,0,0,0,326.62,326.62,0,0,0,326.62,326.62,0,0,326.62,0,0,0,0
"84152",0,0,0,0,0,0,1650.16,2569.18,2115.34,97.75,0,97.75,1020.46,392.521621621622,97.75,97.75,14523.3,1020.46,0,0,0
"84153",0,0,0,0,0,0,182.76,2206.2,1023.44,0,0,0,1023.44,521.25,0,0,3127.5,117.76,0,0,0
"84154",0,0,0,0,0,0,51.91,51.91,51.91,51.91,0,51.91,51.91,51.91,51.91,51.91,51.91,51.91,0,0,0
"84155",0,0,0,0,0,0,1369.35,3990.69,2420,977.42,243.62,488.71,2420,666.085555555556,488.71,582.42,11989.54,582.42,243.62,243.62,243.62
"84156",0,0,0,0,0,0,856.57,1024.58,384.75,0,876.315,0,384.75,190.755555555556,0,0,1716.8,384.75,1400.89,4409.32,1752.63
"84157",0,0,0,0,0,0,0,12,49,0,0,0,12,32,0,0,96,0,0,0,0
"84158",0,0,0,0,0,0,5002.06,9434.45,1914,841.95,289.665,420.975,1914,336.35,420.975,790.85,9754.15,990,453.6,3863.6,579.33
"84159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84160",0,0,0,0,0,0,0,0,229.85,0,0,0,0,71.9125,0,0,287.65,0,0,0,0
"84161",0,0,0,0,0,0,194,336.55,315.25,0,0,0,194,150.216666666667,0,0,901.3,194,0,4124.6,0
"84162",0,0,0,0,0,0,250,3229.25,2498.35,0,0,0,2498.35,456.178888888889,0,0,4105.61,250,0,248.86,0
"84163",0,0,0,0,0,0,59.95,59.95,340.79,0,27.2,0,59.95,200.37,0,0,400.74,59.95,27.2,689.2,27.2
"84164",0,0,0,0,0,0,1500,2450,1050,0,0,0,1050,657.47625,0,0,5259.81,1050,0,0,0
"84165",0,0,0,0,0,0,0,158,162.28,0,0,0,158,160.14,0,0,320.28,0,0,16.5,0
"84166",0,0,0,0,0,0,300.27,1143.12,777,75.87,0,75.87,313.37,142.305454545455,75.87,75.87,3130.72,132.12,0,132.12,0
"84167",0,0,0,0,0,0,116.03,116.03,360,0,0,0,80.05,138.872857142857,0,0,972.11,80.05,0,2813.46,0
"84168",0,0,0,0,0,0,136.71,1287.71,1387.5,136.71,0,136.71,1056,280.33,136.71,136.71,4204.95,136.71,0,1179.4,0
"84169",0,0,0,0,0,0,833.44,1804.14,1409.55,408.05,582.42,408.05,617.45,453.37,408.05,408.05,3626.96,425.39,582.42,2253.09,582.42
"84170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84171",0,0,0,0,0,0,1029.02,5550.08,2208.32,0,0,0,2208.32,506.9425,0,0,6083.31,1016.8,0,6138.76,0
"84172",0,0,0,0,0,0,11499.63,35410.63,23940,10765.14,0,5382.57,23911,8478.66142857143,5382.57,10669.64,59350.63,10669.64,0,305.7,0
"84173",0,0,0,0,0,0,0,1930,1839.57,0,0,0,1330,1069.54285714286,0,0,7486.8,0,0,0,0
"84174",0,0,0,0,0,0,32.35,32.35,103.85,0,0,0,32.35,68.1,0,0,136.2,32.35,0,0,0
"84175",0,0,0,0,0,0,0,99,2499.5,0,0,0,99,513.654705882353,0,0,8732.13,0,0,248.86,0
"84176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84177",0,0,0,0,0,0,40.25,50.17,34.1,0,40.01,0,34.1,16.7233333333333,0,0,50.17,34.1,40.01,159.92,40.01
"84178",0,0,0,0,0,0,101.3,101.3,625,0,0,0,83.8,326.955,0,0,1961.73,83.8,0,0,0
"84179",0,0,0,0,0,0,1130.95,1853.56,902.2,0,0,0,832,361.497777777778,0,0,3253.48,832,0,0,0
"84180",0,0,0,0,0,0,3335.42,3663.42,1217.38,517.6,0,517.6,1217.38,427.226153846154,517.6,517.6,5553.94,1217.38,0,1179.4,0
"84181",0,0,0,0,0,0,193,193,193,0,0,0,193,193,0,0,193,193,0,193,0
"84182",0,1,0,0,0,0,0,246.93,1295.99,0,146.13,0,144.98,385.73,0,0,1542.92,0,459.95,24962.15,584.52
"84183",0,0,0,0,0,0,1851.3,2684.7,1395,0,0,0,1395,296.233333333333,0,0,3554.8,1395,0,2580,0
"84184",0,0,0,0,0,0,163.82,1457.49,411.52,0,99,0,411.52,108.2175,0,0,1731.48,48.38,99,306.24,99
"84185",0,0,0,0,0,0,402.04,402.04,275.93,81.2,146.13,40.6,275.93,80.3083333333333,40.6,62.8,481.85,275.93,459.95,24962.15,584.52
"84186",0,0,0,0,0,0,10.5,713.84,699.84,10.5,0,10.5,699.84,200.973333333333,10.5,10.5,1205.84,10.5,0,0,0
"84187",0,1,0,0,0,0,0,246.93,1295.99,0,146.13,0,144.98,385.73,0,0,1542.92,0,459.95,24962.15,584.52
"84188",0,0,0,0,0,0,24401.13,42214.33,23778,2249.25,0,321.321428571429,11018,2810.52255319149,68,1140,132094.56,11018,0,0,0
"84189",0,0,0,0,0,0,204.52,305.97,204.52,0,0,0,204.52,101.99,0,0,305.97,204.52,0,0,0
"84190",0,0,0,0,0,0,3339.22,4106.35,2407.22,560,0,560,2407.22,597.297857142857,560,560,8362.17,2407.22,0,0,0
"84191",0,0,0,0,0,0,0,619.34,479.75,0,0,0,479.75,166.416,0,0,1664.16,0,0,0,0
"84192",0,0,0,0,0,0,89.86,317.65,736.97,0,0,0,149.9,230.8525,0,0,2770.23,60.36,0,0,0
"84193",0,0,0,0,0,0,0,426.7,426.7,0,0,0,426.7,290.795,0,0,581.59,0,0,584,0
"84194",0,0,0,0,0,0,0,1877.49,1877.49,0,0,0,1877.49,1877.49,0,0,1877.49,0,0,0,0
"84195",0,0,0,0,0,0,690,2092.24,1587.76,0,0,0,675,320.75375,0,0,5132.06,675,0,317.98,0
"84196",0,0,0,0,0,0,4338.49,4848.69,2139.32,2139.32,0,2139.32,2139.32,389.509285714286,2139.32,2139.32,5453.13,2139.32,0,1542.71,0
"84197",0,0,0,0,0,0,1751.75,3102.12,951.14,1221.75,56,610.875,663,423.162307692308,610.875,663,5501.11,663,56,944.44,56
"84198",0,0,0,0,0,0,1751.75,3102.12,951.14,1221.75,56,610.875,663,423.162307692308,610.875,663,5501.11,663,56,944.44,56
