"","Fraud","Avg_amount_merch_1","Amount","Card_freq_7","Card_freq_14","Card_freq_3","Avg_amount_merch_30","Median_amount_merch_30","Avg_amount_merch_14","Card_freq_1","Card_freq_30","Merchant_freq_3","Avg_amount_merch_7","Merchant_freq_7","Merchant_freq_1","Median_amount_merch_14","Total_amount_card_1","Merchant_freq_14","Max_amount_card_1","Total_amount_card_3","Avg_amount_card_30"
"62611","No",-0.144983140771909,-0.223141144257182,-0.403374855757758,-0.436235236795206,-0.406419269074599,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.329391535814876,-0.568334310734028,-0.425770322045206,-0.0336866972140832,-0.417886687718454,-0.393317447281352,-0.149658469768819,0.949497927172495,-0.411275755068677,0.619430680928114,1.32370967999292,0.0649349108068405
"5957","No",-0.199875132667595,-0.276851215414643,-0.159733453881421,-0.107196224251428,-0.0966839584262945,-0.428430854312077,-0.209025400080214,-0.330316051017552,-0.234486383087934,-0.0239266791118005,-0.39061944352423,0.187270925146114,-0.4085182373497,-0.333066448448359,-0.175267780576992,0.378790058247318,-0.401042998794041,0.619430680928114,-0.893925807049508,-0.288042865311209
"64094","No",-0.250170629035678,-0.387142675444758,-0.35464657538249,-0.477365113363178,-0.328985441412523,-0.249416711308091,-0.173737240556957,-0.279003323978119,-0.234486383087934,-0.568334310734028,-0.425770322045206,-0.402391688313269,-0.417886687718454,-0.393317447281352,-0.149658469768819,0.172003921323131,-0.416392133205995,0.619430680928114,0.545612661856227,-0.21710748457236
"26667","No",0.148118719236045,0.233844326435801,-0.35464657538249,-0.436235236795206,-0.406419269074599,-0.0409063951512154,-0.171190418572975,-0.0393707698624695,-0.329391535814876,-0.511028244247478,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.949497927172495,-0.426624889480631,0.619430680928114,1.32370967999292,-0.0706137269527943
"77766","No",-0.211642361938587,-0.274996985718457,0.376277630246519,0.715401307108018,0.21305135222201,-0.0492898660524352,-0.0814789471750943,-0.163487055605698,0.240039380546778,0.319909719807501,-0.408194882784718,-0.178709864533384,-0.4085182373497,-0.363191947864855,-0.149658469768819,-1.39218237795818,-0.416392133205995,-1.92611658764685,-1.03050270632661,-0.294699855226783
"55900","No",-0.175244239329998,-0.335059945117704,-0.159733453881421,-0.189455977387372,-0.0966839584262945,-0.286641489267329,-0.247322624892851,-0.323540125956314,-0.329391535814876,-0.253150945058002,-0.408194882784718,-0.365723221100022,-0.417886687718454,-0.363191947864855,-0.227730970899368,0.949497927172495,-0.421508511343313,0.619430680928114,-1.09556547245506,-0.268666861959858
"68004","No",-0.225271272258423,-0.348321208134732,-0.111005173506154,-0.189455977387372,-0.251551613750447,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.234486383087934,-0.310457011544552,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,-0.630295071102674,-0.426624889480631,-0.567197090539086,-0.640019174223811,-0.309057826713739
"52604","No",-0.261717855292829,-0.41512041972139,-0.35464657538249,-0.477365113363178,-0.328985441412523,-0.348760315178099,-0.176023440073762,-0.442106155239667,-0.234486383087934,-0.596987343977303,3.35294911895965,-0.558395018014159,2.20527941553273,2.25772650137033,-0.155370971730218,-0.309070494308467,1.98830559133341,0.619430680928114,0.0641651323722195,-0.0403017788896071
"56678","No",-0.183621804049794,-0.283384049998253,0.18136450874545,0.345232417996267,0.135617524559934,-0.336456119464419,-0.173737240556957,-0.383139791618102,0.145134227819836,0.491827919267152,-0.408194882784718,-0.546300325170631,-0.417886687718454,-0.393317447281352,-0.149658469768819,-1.36985114788835,-0.416392133205995,-1.70598994545035,-1.02134628349689,-0.16167686703245
"36262","No",0.0490883270556485,0.0389546144864396,-0.111005173506154,-0.1483261008194,-0.251551613750447,0.0106128758948627,-0.0822868392681304,0.0231995470127715,-0.139581230360991,-0.253150945058002,-0.408194882784718,0.112136061290726,-0.371044435874683,-0.363191947864855,-0.128167980859243,0.709430831160603,-0.375461108107452,0.619430680928114,1.08345639166625,0.390769124891856
"17861","No",-0.22422250854088,-0.346686043550332,-0.208461734256689,-0.0660663476834554,-0.328985441412523,-0.394235021614856,-0.173737240556957,-0.0393707698624695,-0.234486383087934,-0.0239266791118005,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.43766102337868,-0.426624889480631,0.619430680928114,0.811475803438191,-0.351836223527123
"34663","No",-0.252268156470763,-0.390413004613559,0.0351796676196481,0.221842788292351,0.135617524559934,-0.4440126947818,-0.277872755296303,-0.560351134991545,0.0502290750928936,0.176644553591125,-0.408194882784718,-0.642424077725862,-0.417886687718454,-0.393317447281352,-0.29279227105069,-1.31538776488312,-0.421508511343313,-1.48236512264114,-1.13700805258285,-0.366675395611394
"68528","No",-0.117205119930254,-0.388167587217755,0.0351796676196481,0.139583035156406,0.135617524559934,-0.550240211731209,-0.30266640121116,-0.61100666513853,-0.234486383087934,0.176644553591125,-0.373044004263742,-0.685503003780282,-0.380412886243437,-0.333066448448359,-0.28013341961334,-1.41259596004698,-0.38057748624477,-2.10697910293783,-1.16479402347215,-0.397546527998769
"34712","No",-0.263863308028316,-0.409855033284541,-0.0135486127556192,-0.0249364711154831,0.0581836968978578,0.0260447406501332,0.131699019452455,0.0713025084205259,0.240039380546778,-0.138538812084901,3.08931753005234,-0.20887075655794,2.30833236958903,2.98073848736625,0.174402795523284,-1.2841220331033,3.33391304144802,-0.991119039662638,-0.911642641267191,-0.344534371735873
"29421","No",0.758935769560788,1.53133568852661,-0.35464657538249,-0.477365113363178,-0.406419269074599,0.592992060529849,0.0106304285278062,0.414517865330762,-0.329391535814876,-0.539681277490753,-0.408194882784718,0.129228940521341,-0.417886687718454,-0.363191947864855,-0.0520420263605076,0.949497927172495,-0.416392133205995,0.619430680928114,1.32370967999292,1.06951510427055
"120","No",0.421549987029804,-0.210623137869427,-0.35464657538249,-0.477365113363178,-0.328985441412523,-0.448836809692513,-0.181555557814529,-0.517595302738739,-0.234486383087934,-0.596987343977303,-0.337893125742767,-0.592466200098888,-0.380412886243437,-0.302940949031863,-0.157953535269115,-0.309070494308467,-0.401042998794041,0.619430680928114,0.0641651323722195,-0.0403017788896071
"20588","No",-0.227944197970834,-0.324067570758457,0.376277630246519,0.509751924268157,0.367919007546162,0.249971321310458,-0.173737240556957,0.241971089632967,0.429849686000663,0.434521852780602,-0.337893125742767,0.2950460498159,-0.380412886243437,-0.24268995019887,-0.149658469768819,-1.43662276621701,-0.401042998794041,-1.95896138998619,-1.07600026417101,-0.261979780314484
"22257","No",0.324200627602406,1.14053917660888,-0.35464657538249,-0.353975483659261,-0.328985441412523,1.41271233406622,0.746066175091469,1.32051546205412,-0.329391535814876,-0.367763078031102,-0.408194882784718,0.872413846046469,-0.4085182373497,-0.363191947864855,0.678443836697217,0.949497927172495,-0.406159376931359,0.619430680928114,0.273167694667997,0.944044523263737
"71195","No",-0.203407810453001,-0.314233111990077,-0.257190014631956,-0.395105360227234,-0.406419269074599,-0.451485371396085,-0.275208076046533,-0.53660149488009,-0.329391535814876,-0.482375211004203,-0.337893125742767,-0.545130274557551,-0.380412886243437,-0.393317447281352,-0.258697441636673,0.949497927172495,-0.390810242519406,0.619430680928114,1.32370967999292,-0.187045197769767
"70837","No",-0.231635627285759,-0.392603655731416,1.20465839662606,1.0444403196518,2.14889704377391,-0.476112648108503,-0.228556999097264,-0.57641530075096,2.80247850417422,1.72390834872798,0.136643734290401,-0.69599849456587,0.0786411818255204,0.570698534046534,-0.209515683672621,-1.53940406596508,-0.00196550408324613,-2.04298980065652,-1.16712266691271,-0.372515312732737
"12531","No",-0.0932976561274656,-0.169939617109223,-0.403374855757758,-0.477365113363178,-0.406419269074599,-0.10298290940058,-0.190422600315067,-0.103805684233685,-0.329391535814876,-0.596987343977303,-0.408194882784718,-0.108975409828265,-0.417886687718454,-0.363191947864855,-0.167361275568302,0.949497927172495,-0.421508511343313,0.619430680928114,1.32370967999292,-0.164550093843535
"80020","No",0.939794821750596,1.4681745225464,-0.305918295007223,-0.436235236795206,-0.251551613750447,1.12170241952586,1.91394297204847,0.625646741887994,-0.139581230360991,-0.568334310734028,-0.39061944352423,-0.0336866972140832,-0.4085182373497,-0.333066448448359,0.427399592955006,-0.728593302307833,-0.395926620656724,0.619430680928114,-0.355683051007711,-0.0403017788896071
"69000","No",0.223183104167718,1.09046715105786,-0.111005173506154,0.0573232820204615,-0.0192501307642183,0.0310599589164816,-0.173737240556957,0.139393779731585,-0.0446760776340488,0.00472635413147462,-0.16213873313789,0.131353400281077,-0.258623031449632,-0.182438951365877,-0.137315177582603,-0.7384251607852,-0.227086142125233,0.619430680928114,-0.696046270058322,0.0763526804626788
"27611","No",-0.220758075667237,-0.29784234737611,-0.208461734256689,-0.271715730523317,-0.251551613750447,-0.0833728365986732,0.193486612889729,-0.0799900395584959,-0.329391535814876,-0.167191845328176,-0.302742247221792,0.457043527329926,-0.267991481818386,-0.272815449615366,0.159254433146698,0.949497927172495,-0.293599057910366,0.619430680928114,0.83736990314972,-0.0208644718930925
"55252","No",-0.046876062103607,-0.0701789299528074,-0.208461734256689,-0.230585853955345,-0.174117786088371,-0.0251767736833917,-0.156411353413452,0.0842335019408237,-0.329391535814876,-0.310457011544552,-0.373044004263742,-0.0566591577247953,-0.389781336612191,-0.393317447281352,-0.0947300901473343,0.949497927172495,-0.390810242519406,0.619430680928114,-0.562084563125445,-0.101792686255478
"4581","No",-0.139463331732211,-0.414901354609605,-0.305918295007223,-0.312845607091289,-0.328985441412523,-0.58264010836225,-0.339849266913951,-0.67768144276646,-0.234486383087934,-0.425069144517652,-0.39061944352423,-0.779518196794719,-0.4085182373497,-0.333066448448359,-0.325899736735039,-1.54246754735981,-0.416392133205995,-2.26903234739609,-1.17018852429607,-0.423037310036509
"8090","No",-0.201581255461683,-0.400536942279656,-0.159733453881421,-0.271715730523317,-0.0192501307642183,-0.475762719218454,-0.268143130875842,-0.583439422386851,-0.329391535814876,-0.425069144517652,-0.337893125742767,-0.625433933187664,-0.361675985505928,-0.333066448448359,-0.265841357970315,0.949497927172495,-0.375461108107452,0.619430680928114,-0.728516346051237,-0.12779623884724
"75098","No",11.0916419412588,17.2962782206456,0.376277630246519,0.715401307108018,0.290485179884086,0.239471720284776,-0.0843253144708111,-0.0393707698624695,-0.139581230360991,1.23680678359231,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.93683926109206,-0.426624889480631,0.619430680928114,-0.699491346075906,1.46367946797017
"71950","No",-0.18542828700824,-0.387244384246658,0.0839079479949154,0.221842788292351,-0.251551613750447,-0.520460269120228,-0.305473055626744,-0.599261663865017,-0.329391535814876,0.319909719807501,-0.285166807961304,-0.661646440667482,-0.0337802225995304,-0.15231345194938,-0.289787542748931,0.949497927172495,-0.0428965291817892,0.619430680928114,-1.12377655222463,-0.38551181788591
"4763","No",0.307490660236775,0.482326753232739,0.132636228370183,0.38636229456424,0.21305135222201,0.322641366870577,-0.0585581821196234,0.405423521381955,-0.329391535814876,0.291256686564226,-0.408194882784718,0.486031376329131,-0.417886687718454,-0.393317447281352,-0.0274559800866658,0.949497927172495,-0.421508511343313,0.619430680928114,-0.136839669680462,0.525232057824506
"69422","No",-0.266461460662212,-0.40821986870014,-0.403374855757758,-0.477365113363178,-0.406419269074599,0.337932648452428,0.227262160698017,0.370823702132101,-0.329391535814876,-0.425069144517652,0.628756033584057,0.333716360575974,1.94296280520761,0.148941542215584,0.275793221356716,0.949497927172495,3.48228800743024,0.619430680928114,1.32370967999292,-0.401443132186971
"60478","No",0.434979849523062,0.542780900331604,-0.305918295007223,-0.230585853955345,-0.251551613750447,-0.117293486421795,-0.203540309760952,-0.120927272861708,-0.139581230360991,-0.396416111274377,-0.39061944352423,-0.128981060154531,-0.4085182373497,-0.333066448448359,-0.181278881554692,-0.834189501084571,-0.416392133205995,0.101195695693992,-0.461361148557789,0.486655724783982
"17030","No",-0.259895528961982,-0.402305110681926,-0.0622768931308866,-0.107196224251428,-0.251551613750447,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.234486383087934,0.176644553591125,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,-0.795984458493379,-0.426624889480631,-1.00852540716929,-0.983904508074716,-0.400168671060682
"10909","No",0.0396795616470727,0.0647730026611844,-0.257190014631956,-0.312845607091289,-0.174117786088371,-0.24922769434125,-0.235731302274618,-0.0393707698624695,-0.329391535814876,-0.425069144517652,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.949497927172495,-0.426624889480631,0.619430680928114,-0.190544936210424,0.482806440113776
"33732","No",-0.112571825692447,-0.172607517220613,-0.35464657538249,-0.477365113363178,-0.328985441412523,0.408116173005352,-0.00939373602461622,0.431290585098501,-0.329391535814876,-0.568334310734028,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.0203492800926414,0.949497927172495,-0.421508511343313,0.619430680928114,0.390601330565414,0.250245107475
"16224","No",-0.254882538752292,-0.394489180443572,-0.0135486127556192,-0.0249364711154831,-0.251551613750447,-0.0784523058270375,-0.145267636291905,-0.178246712647226,-0.329391535814876,-0.0239266791118005,-0.425770322045206,-0.195955725540997,-0.4085182373497,-0.393317447281352,-0.149658469768819,0.949497927172495,-0.416392133205995,0.619430680928114,-0.668438758997794,-0.389508811834676
"73686","No",0.70858005709409,1.10767940984103,-0.111005173506154,-0.1483261008194,-0.174117786088371,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.234486383087934,-0.253150945058002,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.753740192378209,-0.426624889480631,0.619430680928114,0.667859231592675,2.12421160439221
"45127","No",0.566570424527319,0.88626717185761,-0.208461734256689,-0.271715730523317,-0.328985441412523,0.255465064112557,-0.0274865725231769,-0.0393707698624695,-0.234486383087934,-0.310457011544552,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,-0.471201206490466,-0.426624889480631,-0.0465614542248084,-0.0980913258745265,0.743635784330714
"3692","No",0.0172365198924832,0.666419684672662,0.571190751747589,1.3323494556276,0.0581836968978578,2.37022958807109,2.14994545212643,2.04747840397198,0.0502290750928936,0.663746118726803,-0.373044004263742,1.88660234069498,-0.371044435874683,-0.302940949031863,1.67915737293717,-0.492337272298754,-0.385693864382088,0.617432022376064,-0.261902021787611,0.763162507217406
"43725","No",-0.262715649580445,-0.406702060425625,-0.208461734256689,-0.230585853955345,-0.251551613750447,-0.00271246576554663,-0.159357399269746,0.0161607772809916,-0.329391535814876,-0.253150945058002,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.134401769198659,0.949497927172495,-0.421508511343313,0.619430680928114,-1.18800628078018,-0.419020306415082
"23642","No",0.721752328666096,1.49299929396411,0.0351796676196481,0.180712911724378,0.0581836968978578,0.345988252454337,-0.060812292901669,0.362745336220343,-0.139581230360991,0.0620324206180249,-0.302742247221792,0.148153824215514,-0.352307535137174,-0.363191947864855,-0.0348618621768357,0.346853972652028,-0.329413704871591,0.619430680928114,-0.700512756093175,0.775799675498813
"6047","No",-0.241624961040582,-0.373818822395791,-0.257190014631956,-0.1483261008194,-0.251551613750447,-0.508574458272814,-0.239418971710818,-0.62457093736993,-0.329391535814876,-0.224497911814726,-0.408194882784718,-0.328162889336766,-0.4085182373497,-0.393317447281352,-0.256098940344635,0.949497927172495,-0.38057748624477,0.619430680928114,0.488890063156143,-0.343278463344284
"14739","No",-0.2660023806298,-0.415081300951429,0.863560433999193,3.51223291373013,1.5294264224773,-0.278141442204754,-0.173737240556957,-0.314385264971467,1.47380636599703,3.67231460927069,2.15781924924649,-0.351185688551969,1.53075098898243,1.92634600778887,-0.149658469768819,-1.44145543989604,1.0980557954401,0.564816882837719,-1.09799126708566,-0.107075552204893
"66755","No",-0.114952870591844,-0.375798232155855,-0.257190014631956,-0.312845607091289,-0.328985441412523,-0.374910130862413,-0.209398077548916,-0.467196829048153,-0.329391535814876,-0.253150945058002,-0.373044004263742,-0.627400508369428,-0.399149786980945,-0.363191947864855,-0.19304376280796,0.949497927172495,-0.375461108107452,0.619430680928114,-0.555995015391083,-0.315245410107363
"18676","No",-0.255509789779531,-0.383567219870255,0.278821069495985,0.0984531585884338,0.522786662870315,0.237522769374467,-0.173737240556957,0.3035851672218,0.429849686000663,0.0333793873747497,-0.355468565003255,0.367038767208969,-0.389781336612191,-0.272815449615366,-0.149658469768819,-1.43843663012887,-0.406159376931359,-1.83216705063763,-1.12425710625588,-0.335698825274058
"83702","No",-0.176777240840568,-0.272712449552692,-0.257190014631956,-0.230585853955345,-0.328985441412523,-0.238069058776211,-0.204872062732401,-0.000389227144551235,-0.234486383087934,-0.138538812084901,-0.39061944352423,0.290723140025722,-0.399149786980945,-0.393317447281352,-0.157110864894865,-1.47666692211973,-0.401042998794041,-2.1890948670892,-1.10433686511202,-0.370769340188475
"54882","No",-0.102624460751876,-0.221685926014605,-0.208461734256689,-0.189455977387372,-0.174117786088371,-0.152540190689668,-0.172048089284052,-0.0672242920348057,-0.329391535814876,-0.281803978301277,-0.355468565003255,-0.0673085767740566,-0.380412886243437,-0.333066448448359,-0.149658469768819,0.949497927172495,-0.385693864382088,0.619430680928114,-0.375180458008763,-0.111543197111195
"2155","No",-0.183132548248548,-0.322581057499911,-0.111005173506154,-0.189455977387372,-0.174117786088371,-0.209058374537861,-0.223286279092232,-0.230717441524414,-0.234486383087934,-0.396416111274377,-0.408194882784718,-0.257264934463544,-0.417886687718454,-0.363191947864855,-0.202228927910408,0.609296033986398,-0.421508511343313,0.619430680928114,-0.0625885034053161,-0.248506796451931
"6134","No",-0.103163060283871,-0.157937978484963,-0.0135486127556192,0.0984531585884338,-0.0192501307642183,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.0446760776340488,0.0620324206180249,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,-0.202385694258432,-0.426624889480631,0.619430680928114,0.0285169509049465,0.0749837150013566
"50410","No",-0.267506935063325,-0.41512041972139,0.0839079479949154,0.0161934054524892,0.290485179884086,-0.33138971859283,-0.176023440073762,-0.356734348814689,0.334944533273721,0.0333793873747497,2.17539468850698,-0.360573774784494,2.22401631627024,0.902079027627995,-0.152084078005716,-1.5633771715377,2.45901237996666,-2.28513566046769,-1.19130197985259,-0.421240038489878
"2809","No",0.177755075771005,0.280051417514602,-0.0135486127556192,-0.0660663476834554,0.0581836968978578,0.157485702860159,-0.1291344026634,0.207826503834561,-0.234486383087934,-0.310457011544552,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.102335823521909,-0.851918025614478,-0.416392133205995,-1.13918034075928,-0.815457730972531,0.0303864457168317
"62829","No",-0.266976457661868,-0.414979592149528,0.766103873248658,3.18319390118636,0.367919007546162,-0.36713189849294,-0.167793121779705,-0.340490126306962,0.524754838727606,3.84423280873034,4.72383338127769,-0.296672751426409,5.83086970824062,4.81839395177253,-0.143351888317279,-1.33820451792718,4.74603340734775,-0.653378693712434,-0.999981609261258,-0.164592156927548
"40935","No",0.488791297149759,0.764998984976233,-0.403374855757758,-0.395105360227234,-0.406419269074599,0.138255672926524,-0.123380697562925,0.226782717870302,-0.329391535814876,-0.539681277490753,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.949497927172495,-0.406159376931359,0.619430680928114,1.32370967999292,0.0251704340210717
"64641","No",-0.131519346808161,-0.182887929966557,0.278821069495985,0.139583035156406,-0.0192501307642183,-0.00234938049341524,-0.173737240556957,0.0467408632575872,0.145134227819836,0.0620324206180249,0.171794612811377,0.0669300889177844,-0.108727825549564,0.209192541048577,-0.149658469768819,-1.14811610779006,-0.252668032811823,0.619430680928114,-0.775531231868553,0.102684105253008
"27111","No",-0.203949755340535,-0.31507807742125,-0.305918295007223,-0.395105360227234,-0.251551613750447,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.139581230360991,-0.539681277490753,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,-1.01276234997861,-0.426624889480631,-0.699841648747748,-0.64007249578269,-0.132959636657992
"42705","No",-0.266539300156731,-0.41512041972139,0.230092789120717,0.262972664860323,0.0581836968978578,-0.38874365281122,-0.176023440073762,-0.421681365258075,-0.0446760776340488,0.233950620077676,4.77655969905916,-0.497294120965229,4.05086413817731,1.6853420124569,-0.152084078005716,-1.56477526988866,3.12414153781798,-2.29324065981236,-1.19284929758118,-0.422047300177175
"2330","No",-0.229677083473745,-0.397610858286518,-0.0622768931308866,-0.230585853955345,0.0581836968978578,-0.412114478785596,-0.173737240556957,-0.473659642959382,0.145134227819836,-0.425069144517652,-0.214865050919353,-0.541129757815663,-0.314833733662157,-0.122187952532884,-0.149658469768819,-1.09339574273312,-0.365228351832816,0.619430680928114,-0.782934096626363,-0.0596597845671073
"65123","No",-0.111864286533722,-0.171504367907692,-0.305918295007223,-0.436235236795206,-0.328985441412523,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.234486383087934,-0.482375211004203,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,-0.959662819677589,-0.426624889480631,-1.36928348298779,-0.586931782309863,-0.318212798307936
"76736","No",0.272013342136172,0.427012812506846,-0.403374855757758,-0.518494989931151,-0.406419269074599,0.164582038158875,-0.123586848352378,0.147520405818401,-0.329391535814876,-0.625640377220578,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.949497927172495,-0.416392133205995,0.619430680928114,1.32370967999292,-0.0403017788896071
"63394","No",-0.266235405994691,-0.415081300951429,15.6769576680805,14.9874684761944,5.71085311622942,-0.374356334380412,-0.173737240556957,-0.340552857665408,0.145134227819836,11.3513275184684,3.73960878269038,-0.288522559971799,4.80970861804641,0.781577029962009,-0.149658469768819,-1.14811610779006,4.33160677822501,0.619430680928114,-1.16474635726829,-0.102633991674855
"55105","No",-0.157753075620755,-0.0778540326192998,-0.305918295007223,-0.436235236795206,-0.328985441412523,0.267370157807173,0.0488633943167009,0.452528483080577,-0.234486383087934,-0.568334310734028,0.540878837281618,0.701310657134416,0.0973780825630288,1.26358502062595,0.119032436038361,-0.687250628504795,-0.053129285456425,-0.72898152003828,-0.314308312468344,-0.110001459090251
"83637","No",-0.121034889544543,-0.365533466917896,-0.403374855757758,-0.395105360227234,-0.406419269074599,-0.523804003978592,-0.286366273405974,-0.607855650658035,-0.329391535814876,-0.253150945058002,0.171794612811377,-0.695089482706074,0.0599042810880119,-0.0318114542833947,-0.265407483183776,0.949497927172495,0.120827571212383,0.619430680928114,1.32370967999292,-0.359291985485919
"48887","No",-0.242237158043166,-0.374773320382857,-0.305918295007223,-0.312845607091289,-0.251551613750447,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.329391535814876,-0.138538812084901,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.949497927172495,-0.426624889480631,0.619430680928114,0.0229934450093744,-0.351225152625693
"21998","No",-0.223816049875229,-0.316204697996148,-0.159733453881421,-0.1483261008194,-0.328985441412523,0.09838216264781,0.0042262340087823,0.590753418966334,-0.234486383087934,-0.253150945058002,-0.39061944352423,0.702579338473694,-0.389781336612191,-0.333066448448359,0.14667303892611,0.271426514764715,-0.406159376931359,0.619430680928114,0.645112365918642,-0.336911270156143
"23825","No",0.463952156471119,0.726271402714116,-0.305918295007223,-0.1483261008194,-0.406419269074599,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.329391535814876,-0.109885778841626,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.949497927172495,-0.426624889480631,0.619430680928114,1.32370967999292,0.821651674541534
"32302","No",-0.192152418020236,-0.296684431785243,-0.0622768931308866,-0.0660663476834554,-0.0192501307642183,-0.0714624576024364,-0.173737240556957,-0.055673440242807,-0.0446760776340488,-0.167191845328176,-0.355468565003255,-0.0527354858574227,-0.389781336612191,-0.302940949031863,-0.149658469768819,-0.938354705048948,-0.406159376931359,0.619430680928114,-0.725252979487361,-0.335563485259441
"16907","No",0.0365784325684061,0.059937922693914,-0.111005173506154,0.0161934054524892,-0.0966839584262945,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.234486383087934,-0.0239266791118005,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,0.91194810788721,-0.426624889480631,0.619430680928114,0.467281994532129,0.424479943938546
"46023","No",-0.190487693793945,-0.215575574146582,-0.111005173506154,-0.189455977387372,-0.0966839584262945,-0.0733054609098765,-0.0793239182317669,-0.156889751255766,-0.0446760776340488,-0.109885778841626,-0.0918369760959391,0.0427520042816243,0.0599042810880119,0.17906704163208,-0.0965985809930918,-1.11027825253584,0.038965521015297,-1.19128352822632,-0.834118921310239,-0.20483859374535
"71395","No",-0.238574012044094,-0.327197072355396,-0.159733453881421,-0.0660663476834554,-0.0192501307642183,-0.235229037319335,0.23727276425853,-0.0599122307224766,-0.329391535814876,-0.167191845328176,-0.355468565003255,0.0142015381325894,-0.324202184030912,-0.363191947864855,0.199153900217591,0.949497927172495,-0.334530083008909,0.619430680928114,-1.05926444637695,-0.303366470041672
"13106","No",-0.0842652413352328,-0.128473720949784,-0.159733453881421,-0.1483261008194,-0.0966839584262945,-0.0491268785731913,-0.173737240556957,-0.0393707698624695,-0.234486383087934,0.663746118726803,-0.425770322045206,-0.0336866972140832,-0.427255138087208,-0.393317447281352,-0.149658469768819,-1.05051474591988,-0.421508511343313,-1.54404332825107,-0.747769325837377,0.0306794779767878
"75551","No",-0.244020223628257,-0.363593175927794,-0.403374855757758,-0.518494989931151,-0.406419269074599,-0.307399418220497,0.0738925065765106,-0.422432248012434,-0.329391535814876,-0.453722177760927,-0.373044004263742,0.989910264932408,-0.371044435874683,-0.333066448448359,0.396552157567398,0.949497927172495,-0.344762839283545,0.619430680928114,1.32370967999292,-0.256128751525221
"8519","No",-0.234404047215013,-0.330404811492258,-0.257190014631956,-0.353975483659261,-0.328985441412523,-0.289150993049516,-0.249722240829751,-0.0588435347041568,-0.234486383087934,-0.339110044787827,-0.408194882784718,-0.0564395697875319,-0.4085182373497,-0.363191947864855,-0.149658469768819,-1.39305443750029,-0.416392133205995,-2.08104001610664,-1.02065953194683,-0.369110746762991
"58944","No",0.582170157574738,0.365635462436885,-0.0622768931308866,0.0573232820204615,-0.251551613750447,-0.296813900982582,-0.271806881766789,-0.305186276954172,-0.234486383087934,0.0906854538613,-0.373044004263742,-0.344277741170842,-0.399149786980945,-0.302940949031863,-0.223161698901115,-0.26970682117987,-0.411275755068677,0.619430680928114,0.072552180048649,0.356282039313068
"43849","No",-0.194445647775819,-0.300259887359745,-0.35464657538249,-0.436235236795206,-0.328985441412523,1.27458728791733,1.01488849502679,1.26431387922526,-0.234486383087934,-0.568334310734028,-0.39061944352423,1.489598308167,-0.399149786980945,-0.393317447281352,0.841588245495416,0.167470351463736,-0.411275755068677,0.619430680928114,0.541075575830391,0.158393567325982
"77865","No",0.809093270702878,1.21543597357762,0.0839079479949154,0.0573232820204615,0.135617524559934,-0.0829006373091129,-0.173737240556957,-0.0663822721250103,0.240039380546778,-0.0525797123550757,-0.39061944352423,-0.0652481767468354,-0.4085182373497,-0.363191947864855,-0.159727547951757,-0.50243639029756,-0.416392133205995,0.619430680928114,-0.162937233699124,1.82404389516522
