"","Fraud","Avg_amount_merch_1","Amount","Card_freq_7","Card_freq_14","Card_freq_3","Avg_amount_merch_30","Median_amount_merch_30","Avg_amount_merch_14","Card_freq_1","Card_freq_30","Merchant_freq_3","Avg_amount_merch_7","Merchant_freq_7","Merchant_freq_1","Median_amount_merch_14","Total_amount_card_1","Merchant_freq_14","Max_amount_card_1","Total_amount_card_3","Avg_amount_card_30"
"88925","No",3.153194,0.3072937,-0.4033749,-0.3539755,-0.4064193,0.3025597,0.3498058,0.310939,-0.3293915,-0.4250691,0.06634198,0.07833569,0.07864118,-0.3029409,0.5816338,0.9494979,0.1310603,0.6194307,1.32371,0.5529956
"88926","Yes",0.3986764,-0.04825677,0.3762776,0.1807129,0.832522,0.02729867,0.5140218,-0.1764137,1.189091,-0.1385388,-0.07426154,-0.4139754,-0.1649385,0.08869054,0.5255379,-1.515128,-0.1810387,-1.917606,-1.142828,-0.2840985
"88927","Yes",0.3986764,0.6756282,0.3762776,0.1807129,0.832522,1.237501,2.189268,0.8241295,1.189091,-0.1385388,-0.07426154,0.3240171,-0.1649385,0.08869054,2.196222,-1.41231,-0.1810387,-1.171783,-1.03993,-0.003557982
"88928","Yes",0.3986764,-0.02908857,0.3762776,0.1807129,0.832522,0.05934437,0.5583817,-0.1499197,1.189091,-0.1385388,-0.07426154,-0.3944336,-0.1649385,0.08869054,0.569777,-1.512406,-0.1810387,-1.897857,-1.140103,-0.2766699
"88929","Yes",0.1091388,0.1730694,0.08390795,0.05732328,0.1356175,0.2731446,0.2678726,0.2030707,0.05022908,-0.08123275,-0.3906194,-0.03054642,-0.4085182,-0.3933174,0.06282079,-1.502039,-0.3754611,-2.213087,-1.137981,-0.2860251
"88930","Yes",0.3986764,0.2787761,0.3762776,0.1807129,0.832522,0.5740375,1.270855,0.2756064,1.189091,-0.1385388,-0.07426154,-0.08056904,-0.1649385,0.08869054,1.28031,-1.468677,-0.1810387,-1.580662,-1.096341,-0.1573574
"88931","No",-0.123077,-0.2729706,-0.3059183,-0.4362352,-0.2515516,-0.172262,-0.1737372,-0.1866932,-0.2344864,-0.5683343,-0.3378931,-0.2058249,-0.3804129,-0.3029409,-0.1496585,-0.7707097,-0.401043,-0.9466991,-0.5465783,-0.1282981
"88932","No",0.4436092,0.6945539,-0.3546466,-0.3539755,-0.3289854,0.7653851,0.4045936,0.5556902,-0.3293915,-0.4537222,-0.4257703,0.3721356,-0.4178867,-0.3933174,0.2616065,0.9494979,-0.4061594,0.6194307,0.5992677,0.2111475
"88933","No",-0.04629799,-0.3392613,-0.3546466,-0.2717157,-0.3289854,-0.5072506,-0.2782216,-0.6053121,-0.3293915,-0.08123275,-0.3203177,-0.7040534,-0.3242022,-0.2728154,-0.2586915,0.9494979,-0.3242973,0.6194307,0.4331717,-0.2553846
"88934","No",0.07352603,0.1175442,-0.3546466,-0.3951054,-0.4064193,1.455926,1.122143,2.057375,-0.3293915,-0.3677631,-0.3906194,1.655766,-0.3710444,-0.3933174,1.153333,0.9494979,-0.3805775,0.6194307,1.32371,0.1256357
